id,title,category,price,rating,user_id,remaining_interaction_string,query,classification,preferences,new_query,target_count,targets,primary_target_id,hit_rate,mrr,ndcgs,fail,pattern_used,direct_hr10,direct_mrr,direct_ndcg
318,Hilary Duff,pop dance rock electro pop disney my childhood female vocalists sexy party hilar,0.0,4.0,1109,285|55|302|89|67,"I enjoy listening to artists like Nero, The Rasmus, Miley Cyrus, CÃÂ©line Dion, La Quinta EstaciÃÂ³n, AnahÃÂ­. I generally like electronic dubstep specials to electro music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Nero, The Rasmus, Miley Cyrus, CÃÂ©line Dion, La Quinta EstaciÃÂ³n","I enjoy listening to artists like Nero, The Rasmus, Miley Cyrus, CÃÂ©line Dion, La Quinta EstaciÃÂ³n, AnahÃÂ­. I generally like electronic dubstep specials to electro music. Can you recommend similar music artists I might enjoy?",1,318|288|325|523|289|790|299,318,0.25,1.0,0.45929908765681865,0,template_11,0,0.0,0.0
1048,The Kooks,pop indie british britpop rock alternative excellent reason for crying these guy,0.0,4.0,111,88|197|1131|2813|238,"I enjoy listening to artists like Godsmack, Death from Above 1979, The Clash, Kap Bambino, Glenn Miller, Red Sparowes. I generally like metal hard rock alternative punk music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Godsmack, Death from Above 1979, The Clash, Kap Bambino, Glenn Miller","I enjoy listening to artists like Godsmack, Death from Above 1979, The Clash, Kap Bambino, Glenn Miller, Red Sparowes. I generally like metal hard rock alternative punk music. Can you recommend similar music artists I might enjoy?",1,1048|2815|207|533|173,1048,1.0,1.0,1.0,0,template_11,0,0.0,0.0
920,Dream Theater,progressive metal hard rock - metal heavy metal dream theater rock progressive r,0.0,4.0,1110,497|489|5667|1406|712,"I enjoy listening to artists like Eagles, Sum 41, Led Zeppelin, Riverside, Metallica, Lacuna Coil. I generally like classic rock punk progressive metal music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Eagles, Sum 41, Led Zeppelin, Riverside, Metallica","I enjoy listening to artists like Eagles, Sum 41, Led Zeppelin, Riverside, Metallica, Lacuna Coil. I generally like classic rock punk progressive metal music. Can you recommend similar music artists I might enjoy?",1,920|2966|188|2654|846|806,920,0.85,1.0,0.9593985880309046,0,template_11,0,0.0,0.0
470,nevershoutnever!,acoustic folk indie pop powerpop <3 just makes you feel good alternative indie p,0.0,4.0,1111,4436|498|2192|6773|2617,"I enjoy listening to artists like Coldplay, Set Your Goals, Silverstein, August Burns Red, Cash Cash, Katy Perry. I generally like lastfm elitist pop punk emo music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Coldplay, Set Your Goals, Silverstein, August Burns Red, Cash Cash","I enjoy listening to artists like Coldplay, Set Your Goals, Silverstein, August Burns Red, Cash Cash, Katy Perry. I generally like lastfm elitist pop punk emo music. Can you recommend similar music artists I might enjoy?",1,470|2210|1868|816|682|1541,470,0.2,1.0,0.8375780889557956,0,template_11,0,0.0,0.0
2150,Fightstar,rock alternative rock post-hardcore ambient emo instrumental punk descoperiri aa,0.0,4.0,1112,1929|540|2573|1378|3705,"I enjoy listening to artists like This Will Destroy You, Say Anything, dredg, 65daysofstatic, Get Cape. Wear Cape. Fly, Oceansize. I generally like post-rock instrumental rock alternative experimental music. Can you recommend similar music artists I might enjoy?",1,"The user likes: This Will Destroy You, Say Anything, dredg, 65daysofstatic, Get Cape. Wear Cape. Fly","I enjoy listening to artists like This Will Destroy You, Say Anything, dredg, 65daysofstatic, Get Cape. Wear Cape. Fly, Oceansize. I generally like post-rock instrumental rock alternative experimental music. Can you recommend similar music artists I might enjoy?",1,2150|6463|845|2172|162|2594,2150,0.1,1.0,0.3562071871080222,0,template_11,0,0.0,0.0
3318,Trey Songz,rnb male vocalists soul urban hip-hop amazing sexy catchy smooth freestyle crazy,0.0,4.0,1113,1507|349|4696|239|257,"I enjoy listening to artists like Alicia Keys, MÃÂ½a, Brandy, Jay Sean, BeyoncÃÂ©, Timbaland. I generally like jazz rnb mya pop soul music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Alicia Keys, MÃÂ½a, Brandy, Jay Sean, BeyoncÃÂ©","I enjoy listening to artists like Alicia Keys, MÃÂ½a, Brandy, Jay Sean, BeyoncÃÂ©, Timbaland. I generally like jazz rnb mya pop soul music. Can you recommend similar music artists I might enjoy?",1,3318|314|288|289|10608,3318,0.15,1.0,0.6663732474096913,0,template_11,1,0.1,0.13115454545454547
229,The Killers,rock alternative rock alternative indie indie rock favorite electronic indie pop,0.0,4.0,1114,349|320|306|300|499,"I enjoy listening to artists like MGMT, Snow Patrol, Good Charlotte, Red Hot Chili Peppers, Two Door Cinema Club, No Doubt. I generally like alternative rock specials to pop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: MGMT, Snow Patrol, Good Charlotte, Red Hot Chili Peppers, Two Door Cinema Club","I enjoy listening to artists like MGMT, Snow Patrol, Good Charlotte, Red Hot Chili Peppers, Two Door Cinema Club, No Doubt. I generally like alternative rock specials to pop music. Can you recommend similar music artists I might enjoy?",1,229|436|689|190|533|498|1116,229,0.65,1.0,0.9247194206080818,0,template_11,1,1.0,0.72135
4225,ÃÂÃÂ¾ÃÂ¸ ÃÂ ÃÂ°ÃÂºÃÂµÃÂÃÂ ÃÂÃÂ²ÃÂµÃÂÃÂ,indie post-rock hip-hop seen live beautiful post-grunge awesome russian russian ,0.0,4.0,1118,377|425|517|173|2699,"I enjoy listening to artists like All That Remains, Franz Ferdinand, Paramore, The Fall of Troy, Queens of the Stone Age, Maybeshewill. I generally like metalcore metal alternative rock pop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: All That Remains, Franz Ferdinand, Paramore, The Fall of Troy, Queens of the Stone Age","I enjoy listening to artists like All That Remains, Franz Ferdinand, Paramore, The Fall of Troy, Queens of the Stone Age, Maybeshewill. I generally like metalcore metal alternative rock pop music. Can you recommend similar music artists I might enjoy?",1,4225|190|81|460|779|2820,4225,0.0,0.0,0.0,1,template_11,0,0.0,0.0
3369,New Years Day,rock alternative female vocalists pop punk,0.0,4.0,1119,683|202|1740|2435|4920,"I enjoy listening to artists like Era, The Mamas & The Papas, Guillemots, Fake Number, B.o.B, The Cranberries. I generally like chillout ambient classic rock alternative music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Era, The Mamas & The Papas, Guillemots, Fake Number, B.o.B","I enjoy listening to artists like Era, The Mamas & The Papas, Guillemots, Fake Number, B.o.B, The Cranberries. I generally like chillout ambient classic rock alternative music. Can you recommend similar music artists I might enjoy?",1,3369|2338|2619|499|498,3369,0.85,1.0,0.9587716442290061,0,template_11,0,0.0,0.0
289,Britney Spears,pop dance rock alternative seen live female vocalists hot disco female gay gay i,0.0,4.0,1120,296|349|331|465|701,"I enjoy listening to artists like Rachel Stevens, Wanessa, TLC, Dannii Minogue, Amerie, Nelly Furtado. I generally like pop summer female dance rnb music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Rachel Stevens, Wanessa, TLC, Dannii Minogue, Amerie","I enjoy listening to artists like Rachel Stevens, Wanessa, TLC, Dannii Minogue, Amerie, Nelly Furtado. I generally like pop summer female dance rnb music. Can you recommend similar music artists I might enjoy?",1,289|288|67|55|295|285,289,0.25,1.0,0.8756047378890893,0,template_11,0,0.0,0.0
458,Justin Bieber,rnb pop hip-hop love love at first listen great lyrics excellent reason for cryi,0.0,4.0,1122,8649|548|527|687|333,"I enjoy listening to artists like Jonas Brothers, Basshunter, Kid Sister, Ciara, Ashley Tisdale, Taio Cruz. I generally like alternative rock electronic dance girlamazing music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Jonas Brothers, Basshunter, Kid Sister, Ciara, Ashley Tisdale","I enjoy listening to artists like Jonas Brothers, Basshunter, Kid Sister, Ciara, Ashley Tisdale, Taio Cruz. I generally like alternative rock electronic dance girlamazing music. Can you recommend similar music artists I might enjoy?",1,458|461|344|466|704|498,458,1.0,1.0,1.0,0,template_11,0,0.0,0.0
686,Selena Gomez & the Scene,electro pop disney stand out be proud pop rock pop rock female vocalists justin ,0.0,4.0,1124,466|1246|3332|790|544,"I enjoy listening to artists like Cansei de Ser Sexy, U.D.R., Jennifer Lopez, Tarja, Little Boots, Lily Allen. I generally like indie female pop dance ambient music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Cansei de Ser Sexy, U.D.R., Jennifer Lopez, Tarja, Little Boots","I enjoy listening to artists like Cansei de Ser Sexy, U.D.R., Jennifer Lopez, Tarja, Little Boots, Lily Allen. I generally like indie female pop dance ambient music. Can you recommend similar music artists I might enjoy?",1,686|2083|2025|362|89|289,686,0.15,1.0,0.46865171646093934,0,template_11,1,0.3333333333333333,0.360675
1886,Gary Numan,synthpop fav songs new wave songs fav artists synthpop songs 1982 songs british ,0.0,4.0,1125,1294|34|2043|30|37,"I enjoy listening to artists like Laibach, Deathstars, VNV Nation, Unter Null, Clan of Xymox, The Flashbulb. I generally like avant-garde industrial favorites ebm seen music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Laibach, Deathstars, VNV Nation, Unter Null, Clan of Xymox","I enjoy listening to artists like Laibach, Deathstars, VNV Nation, Unter Null, Clan of Xymox, The Flashbulb. I generally like avant-garde industrial favorites ebm seen music. Can you recommend similar music artists I might enjoy?",1,1886|159|1083|864|1203,1886,0.9,1.0,0.9930913000664092,0,template_11,0,0.0,0.0
2343,KISS,hard rock heavy metal timeless rock 80s classic rock hair metal rock n roll rock,0.0,4.0,1126,930|504|536|498|840,"I enjoy listening to artists like The Clash, Pearl Jam, CPM 22, Metallica, Rancid, Jason Mraz. I generally like punk grunge rock hardcore hard music. Can you recommend similar music artists I might enjoy?",1,"The user likes: The Clash, Pearl Jam, CPM 22, Metallica, Rancid","I enjoy listening to artists like The Clash, Pearl Jam, CPM 22, Metallica, Rancid, Jason Mraz. I generally like punk grunge rock hardcore hard music. Can you recommend similar music artists I might enjoy?",1,2343|500|917|808|1672,2343,0.55,1.0,0.7422806532540348,0,template_11,0,0.0,0.0
302,P!nk,pop rock pop rock dance female vocalists singer-songwriter female divorced kids ,0.0,4.0,1128,498|289|693|2839|190,"I enjoy listening to artists like Snow Patrol, Bethany Joy Lenz, Death Cab for Cutie, Lykke Li, B.o.B, Tegan and Sara. I generally like specials to one tree indie music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Snow Patrol, Bethany Joy Lenz, Death Cab for Cutie, Lykke Li, B.o.B","I enjoy listening to artists like Snow Patrol, Bethany Joy Lenz, Death Cab for Cutie, Lykke Li, B.o.B, Tegan and Sara. I generally like specials to one tree indie music. Can you recommend similar music artists I might enjoy?",1,302|461|536|525|682|291|5984,302,0.55,1.0,0.9027464140908006,0,template_11,0,0.0,0.0
928,Helloween,power metal scholes song the pedofinder general my fav fun ogonj absolute disco ,0.0,4.0,113,234|965|1216|498|936,"I enjoy listening to artists like Powerman 5000, Green Day, Underoath, Thursday, Static-X, Avantasia. I generally like powerman 5000 my fav emo music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Powerman 5000, Green Day, Underoath, Thursday, Static-X","I enjoy listening to artists like Powerman 5000, Green Day, Underoath, Thursday, Static-X, Avantasia. I generally like powerman 5000 my fav emo music. Can you recommend similar music artists I might enjoy?",1,928|2834|917|707|475|957|198,928,0.1,1.0,0.3562071871080222,0,template_11,0,0.0,0.0
53,Air,electronic autumn downtempo trip-hop instrumental dark hypnotic meditative exper,0.0,4.0,1130,1799|2206|225|65|1376,"I enjoy listening to artists like Sia, The Smiths, Kasabian, Franz Ferdinand, A Perfect Circle, Radiohead. I generally like chillout downtempo 80s power indie music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Sia, The Smiths, Kasabian, Franz Ferdinand, A Perfect Circle","I enjoy listening to artists like Sia, The Smiths, Kasabian, Franz Ferdinand, A Perfect Circle, Radiohead. I generally like chillout downtempo 80s power indie music. Can you recommend similar music artists I might enjoy?",1,53|173|378|190|498|6539,53,0.4,1.0,0.6325004241086445,0,template_11,0,0.0,0.0
790,Belinda,pop female vocalists latin latin pop spanish luxo depre music dance rock pop roc,0.0,4.0,1131,161|908|12555|288|1597,"I enjoy listening to artists like Backstreet Boys, Lindsay Lohan, Drake Bell, Camp Rock, Ricky Martin, BeyoncÃÂ©. I generally like so cool pop dance rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Backstreet Boys, Lindsay Lohan, Drake Bell, Camp Rock, Ricky Martin","I enjoy listening to artists like Backstreet Boys, Lindsay Lohan, Drake Bell, Camp Rock, Ricky Martin, BeyoncÃÂ©. I generally like so cool pop dance rock music. Can you recommend similar music artists I might enjoy?",1,790|461|333|1453|681,790,0.8,1.0,0.9933222998814617,0,template_11,0,0.0,0.0
67,Madonna,pop dance electronic pop dance female vocalists electropop hot guilty pleasures ,0.0,4.0,1132,298|538|3859|257|294,"I enjoy listening to artists like Kristinia DeBarge, Nickelback, Mat Kearney, Bruno Mars, Michael Jackson, Florence + the Machine. I generally like rnb female specials to acoustic music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kristinia DeBarge, Nickelback, Mat Kearney, Bruno Mars, Michael Jackson","I enjoy listening to artists like Kristinia DeBarge, Nickelback, Mat Kearney, Bruno Mars, Michael Jackson, Florence + the Machine. I generally like rnb female specials to acoustic music. Can you recommend similar music artists I might enjoy?",1,67|89|1047|472|333|289,67,0.6,1.0,0.6894088675131275,0,template_11,1,0.125,0.1603
1398,Justice,electronic electro techno dance great lyrics but the party dont stop songs i can,0.0,4.0,1133,4600|173|5119|1090|221,"I enjoy listening to artists like KISS, Nine Inch Nails, Kasabian, Gnarls Barkley, Shakira, Vanessa da Mata. I generally like hard rock winter electronic indie music. Can you recommend similar music artists I might enjoy?",1,"The user likes: KISS, Nine Inch Nails, Kasabian, Gnarls Barkley, Shakira","I enjoy listening to artists like KISS, Nine Inch Nails, Kasabian, Gnarls Barkley, Shakira, Vanessa da Mata. I generally like hard rock winter electronic indie music. Can you recommend similar music artists I might enjoy?",1,1398|439|1755|88|424|163|599,1398,0.5,1.0,0.8748850725206309,0,template_11,0,0.0,0.0
5072,Paul Oakenfold,trance chillout dance house electronica progressive trance techno electronic sex,0.0,4.0,1134,1519|3375|3461|3466|183,"I enjoy listening to artists like Portishead, Nirvana, Bryan Adams, Simple Plan, Lenny Kravitz, Radiohead. I generally like trip-hop female grunge alternative 80s music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Portishead, Nirvana, Bryan Adams, Simple Plan, Lenny Kravitz","I enjoy listening to artists like Portishead, Nirvana, Bryan Adams, Simple Plan, Lenny Kravitz, Radiohead. I generally like trip-hop female grunge alternative 80s music. Can you recommend similar music artists I might enjoy?",1,5072|300|4432|65|6600,5072,0.1,1.0,1.0,0,template_11,0,0.0,0.0
